,UTC_Start,UTC_Stop_WAS,UTC_Mean_1s,P,T,TAS,U,V,W,lat,lon,OCS_WAS,DMS_WAS,CFC12_WAS,CFC11_WAS,CFC113_WAS,CFC114_WAS,HFC134a_WAS,HCFC22_WAS,HCFC142b_WAS,HCFC141b_WAS,H1301_WAS,H2402_WAS,H1211_WAS,CH3CCl3_WAS,CCl4_WAS,CHCl3_WAS,CH2Cl2_WAS,C2Cl4_WAS,CH3Cl_WAS,CH3Br_WAS,CH3I_WAS,CH2Br2_WAS,CHBrCl2_WAS,CHBr2Cl_WAS,CHBr3_WAS,CH2ClCH2Cl_WAS,MeONO2_WAS,EthONO2_WAS,iPropONO2_WAS,nPropONO2_WAS,x2ButONO2_WAS,x3PentONO2_WAS,x2PentONO2_WAS,x3Me2ButONO2_WAS,Ethane_WAS,Ethene_WAS,Ethyne_WAS,Propane_WAS,Propene_WAS,iButane_WAS,nButane_WAS,iPentane_WAS,nPentane_WAS,Isoprene_WAS,nHexane_WAS,nHeptane_WAS,x2MePentane_WAS,x3MePentane_WAS,Benzene_WAS,Toluene_WAS,EthBenzene_WAS,mpXylene_WAS,oXylene_WAS,mission
46,1469825280.0,1469825328.0,1469825304.0,725.325714285714,259.664285714286,175.411224489796,2.57122448979592,-2.42918367346939,-0.322204081632653,78.575356,222.023094,478.0,-8888.0,514.0,231.0,73.7,15.95,93.8,247.0,22.3,25.7,3.346,0.422,3.632,2.79,82.2,18.52,41.81,1.325,487.0,6.47,0.083,0.917,0.285,0.16,0.81,10.15,2.723,1.107,1.189,0.184,0.689,0.27,0.318,0.079,666.0,-8888,39.0,32.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,5,-8888,-8888,-8888,-8888,1.0
47,1469825400.0,1469825455.0,1469825427.5,623.525714285714,253.010178571429,187.966964285714,6.78767857142857,-3.83053571428571,-0.59025,78.7591183333333,221.67156,491.0,0.18,512.0,225.0,70.6,16.09,90.1,244.0,22.8,26.1,3.304,0.415,3.422,2.79,81.3,16.99,43.02,1.602,458.0,6.77,0.056,0.872,0.258,0.116,0.825,12.38,3.083,1.317,1.155,0.345,0.782,0.45,0.602,0.058,687.0,-8888,42.0,31.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,8,-8888,-8888,-8888,-8888,1.0
48,1469825520.0,1469825586.0,1469825553.0,527.175074626866,244.048208955224,195.392985074627,9.74776119402985,-2.29223880597015,-0.333492537313433,78.9539571428571,221.28922,471.0,-8888.0,508.0,226.0,70.8,16.0,92.9,241.0,22.4,25.9,3.371,0.417,3.497,2.75,81.9,17.88,45.41,1.452,488.0,6.82,0.052,0.807,0.288,0.15,0.64,11.82,2.764,0.985,0.969,0.139,0.371,0.086,0.021,0.046,709.0,-8888,45.0,38.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,6,-8888,-8888,-8888,-8888,1.0
49,1469825940.0,1469826015.0,1469825977.5,498.604342105263,242.382763157895,177.899473684211,5.88236842105263,-4.76026315789474,-0.173407894736842,79.24032,218.58238,494.0,-8888.0,504.0,226.0,71.4,15.94,94.7,249.0,22.9,26.5,3.325,0.418,3.495,2.79,82.4,17.32,46.16,1.545,498.0,7.04,0.029,0.759,0.244,0.124,0.533,12.31,2.782,1.183,1.58,0.162,0.302,0.224,0.237,0.066,689.0,-8888,44.0,44.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,5,3,-8888,-8888,3,1.0
50,1469826120.0,1469826180.0,1469826150.0,626.285245901639,252.509344262295,170.644098360656,4.23901639344262,-4.24704918032787,-0.0142295081967213,79.0838914285714,217.687428571429,494.0,-8888.0,519.0,232.0,72.7,16.3,93.8,248.0,22.7,26.9,3.422,0.43,3.587,2.81,83.6,18.65,44.36,1.612,507.0,6.69,0.05,0.991,0.267,0.128,0.74,13.06,2.939,1.139,1.404,0.217,0.671,0.252,0.127,0.063,683.0,-8888,40.0,36.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,6,-8888,-8888,-8888,-8888,1.0
51,1469826255.0,1469826301.0,1469826278.0,734.566382978723,259.947234042553,163.869574468085,0.880851063829787,-3.41085106382979,0.0435957446808511,78.95687,217.123352,470.0,0.11,513.0,229.0,71.7,16.21,92.3,239.0,22.6,25.5,3.332,0.424,3.554,2.79,82.7,18.21,41.01,1.481,465.0,6.39,0.076,0.915,0.293,0.157,0.881,11.92,2.948,1.004,0.937,0.134,0.493,0.222,,0.056,659.0,-8888,38.0,27.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,5,-8888,-8888,-8888,-8888,1.0
52,1469826360.0,1469826404.0,1469826382.0,827.482666666667,264.295333333333,156.331777777778,1.31711111111111,-3.10377777777778,0.0647333333333333,78.995706,217.525124,471.0,0.15,505.0,227.0,71.4,15.85,91.8,243.0,22.4,26.0,3.318,0.423,3.499,2.81,82.0,18.64,45.74,1.402,460.0,6.15,0.109,1.04,0.349,0.21,1.344,12.15,3.231,1.125,0.995,0.165,0.446,0.323,0.119,0.064,660.0,-8888,28.0,24.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,4,-8888,-8888,-8888,-8888,1.0
53,1469826480.0,1469826520.0,1469826500.0,922.008292682927,267.280975609756,146.029512195122,-3.03536585365854,0.410243902439024,0.0140243902439024,79.029334,216.90982,481.0,1.79,510.0,228.0,71.8,15.99,92.3,241.0,22.3,25.7,3.421,0.435,3.487,2.83,82.7,19.18,45.11,1.445,443.0,6.06,0.349,1.342,0.366,0.266,2.201,12.1,3.844,1.451,1.169,0.25,0.516,0.213,0.119,0.174,681.0,10,35.0,31.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,6,-8888,-8888,-8888,-8888,1.0
54,1469826600.0,1469826633.0,1469826616.5,970.807058823529,270.040882352941,127.464705882353,-2.09382352941176,-1.29705882352941,0.0330588235294118,78.9144125,216.8528275,477.0,3.17,510.0,228.0,71.1,15.99,92.0,241.0,22.1,25.2,3.373,0.428,3.543,2.81,81.8,19.33,47.6,1.481,457.0,5.98,0.419,1.449,0.394,0.285,2.45,12.88,4.547,1.535,1.531,0.235,0.632,0.234,0.092,0.064,678.0,15,39.0,30.0,-8888,-8888,5,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,6,-8888,-8888,-8888,-8888,1.0
55,1469826660.0,1469826698.0,1469826679.0,970.882307692308,270.157948717949,126.931282051282,-2.14333333333333,-1.46333333333333,0.126102564102564,78.8587975,217.0517975,471.0,3.91,503.0,225.0,70.5,15.93,90.3,239.0,21.7,25.1,3.257,0.426,3.495,2.76,80.8,19.12,44.55,1.433,447.0,5.95,0.394,1.44,0.383,0.304,2.454,12.78,3.928,1.522,1.404,0.26,0.58,0.342,0.155,0.086,685.0,15,33.0,31.0,-8888,-8888,4,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,6,-8888,-8888,-8888,-8888,1.0
56,1469826720.0,1469826758.0,1469826739.0,970.880512820513,270.271538461538,122.841025641026,-2.32435897435897,-1.41512820512821,0.0955128205128205,78.803755,217.2493375,473.0,3.32,503.0,225.0,70.7,15.88,90.6,239.0,22.2,25.3,3.292,0.423,3.45,2.81,81.4,19.4,45.8,1.51,452.0,5.9,0.403,1.47,0.4,0.29,2.467,12.83,3.994,1.547,1.41,0.272,0.544,0.244,0.128,0.172,680.0,15,35.0,27.0,-8888,-8888,5,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,6,-8888,-8888,-8888,-8888,1.0
57,1469826780.0,1469826819.0,1469826799.5,971.121,270.2795,117.37325,-1.76625,-2.2415,0.1376,78.744805,217.335795,471.0,2.15,504.0,227.0,71.0,15.9,91.6,240.0,22.1,25.0,3.271,0.42,3.551,2.85,81.9,19.45,42.4,1.428,459.0,6.0,0.391,1.364,0.374,0.26,2.25,12.29,3.713,1.497,1.272,0.22,0.582,0.154,0.08,0.167,680.0,13,29.0,32.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,5,-8888,-8888,-8888,-8888,1.0
58,1469826840.0,1469826879.0,1469826859.5,971.19925,270.482,115.07225,-1.994,-1.397,0.32055,78.683065,217.25736,478.0,3.21,505.0,228.0,71.5,15.86,91.0,243.0,22.6,25.5,3.384,0.434,3.551,2.83,82.1,19.38,42.49,1.413,458.0,5.9,0.391,1.439,0.4,0.299,2.298,12.38,3.802,1.609,1.412,0.315,0.623,0.208,0.132,0.099,672.0,13,34.0,30.0,-8888,-8888,5,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,6,-8888,-8888,-8888,-8888,1.0
59,1469826900.0,1469826939.0,1469826919.5,957.5905,269.596,125.445,-2.2005,-0.23,0.125275,78.6207925,217.2402275,477.0,3.76,505.0,228.0,71.5,15.91,91.6,239.0,22.3,25.4,3.311,0.433,3.475,2.86,82.7,19.42,44.79,1.479,454.0,5.88,0.395,1.454,0.391,0.288,2.41,12.43,3.892,1.523,1.337,0.285,0.527,0.169,0.085,0.076,679.0,13,33.0,31.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,6,-8888,-8888,-8888,-8888,1.0
60,1469826960.0,1469827000.0,1469826980.0,892.062682926829,265.802195121951,148.830975609756,-1.5219512195122,-1.31878048780488,-0.0837073170731707,78.540002,217.257946,474.0,2.22,503.0,227.0,71.4,15.87,91.5,239.0,22.4,25.7,3.243,0.426,3.515,2.83,82.5,19.39,46.72,1.574,462.0,5.89,0.346,1.387,0.381,0.255,2.406,12.88,3.948,1.461,1.363,0.239,0.473,0.175,0.087,0.165,671.0,12,38.0,29.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,6,-8888,-8888,-8888,-8888,1.0
61,1469827020.0,1469827062.0,1469827041.0,815.452325581395,265.280697674419,166.636976744186,1.97116279069767,-1.8493023255814,-0.34153488372093,78.459054,217.133256,472.0,-8888.0,512.0,229.0,71.8,16.05,91.7,240.0,22.0,25.7,3.366,0.416,3.566,2.81,83.0,18.63,45.65,1.448,471.0,6.17,0.092,0.987,0.308,0.187,1.281,12.01,3.164,1.182,1.07,0.205,0.543,0.183,0.095,0.07,669.0,-8888,35.0,33.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,4,-8888,-8888,-8888,-8888,1.0
62,1469827080.0,1469827126.0,1469827103.0,752.538085106383,261.327659574468,178.341063829787,3.22085106382979,-2.72957446808511,-0.498914893617021,78.371024,216.966912,476.0,-8888.0,507.0,229.0,71.9,16.09,91.0,241.0,22.1,26.0,3.402,0.429,3.485,2.82,83.4,17.5,45.72,1.45,486.0,6.36,0.064,0.841,0.264,0.138,0.887,11.68,3.087,1.061,0.964,0.145,0.449,0.132,0.052,0.053,671.0,-8888,28.0,29.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,5,-8888,-8888,-8888,-8888,1.0
63,1469827140.0,1469827188.0,1469827164.0,716.123265306122,259.826326530612,171.33306122449,4.58469387755102,-1.72387755102041,-0.443061224489796,78.281804,216.811046,464.0,-8888.0,502.0,225.0,70.8,15.68,91.4,235.0,21.7,25.3,3.243,0.428,3.416,2.78,80.9,17.13,51.71,1.432,493.0,6.51,0.044,0.821,0.253,0.102,0.617,11.13,2.781,1.052,0.973,0.219,0.41,0.109,0.029,0.028,682.0,-8888,38.0,27.0,-8888,-8888,4,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,5,-8888,-8888,-8888,-8888,1.0
64,1469827200.0,1469827253.0,1469827226.5,665.228703703704,257.977222222222,166.435555555556,5.90185185185185,-2.27555555555556,-0.174666666666667,78.185925,216.707203333333,467.0,-8888.0,506.0,228.0,71.6,15.88,92.2,239.0,22.2,25.8,3.384,0.426,3.504,2.78,82.7,18.03,50.77,1.495,480.0,6.7,0.057,0.893,0.265,0.132,0.793,12.09,2.881,1.167,1.146,0.184,0.567,0.114,0.089,0.053,690.0,-8888,42.0,40.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,6,-8888,-8888,-8888,-8888,1.0
65,1469827320.0,1469827366.0,1469827343.0,575.451489361702,250.940425531915,190.770212765957,10.7251063829787,-1.42765957446809,-0.490744680851064,78.00668,216.51928,477.0,-8888.0,512.0,228.0,71.1,16.15,92.7,244.0,22.7,25.8,3.311,0.418,3.524,2.78,82.4,17.67,47.06,1.475,491.0,6.6,0.04,0.784,0.245,0.108,0.72,12.01,2.535,1.05,1.041,0.125,0.356,,,0.039,711.0,-8888,56.0,40.0,-8888,-8888,3,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,7,-8888,-8888,-8888,-8888,1.0
66,1469827380.0,1469827428.0,1469827404.0,531.101836734694,248.154693877551,200.46306122449,16.7712244897959,-0.611632653061224,-0.582428571428571,77.905088,216.416654,466.0,-8888.0,509.0,228.0,71.6,15.96,91.5,240.0,22.4,25.8,3.426,0.423,3.521,2.8,82.5,17.71,48.25,1.475,479.0,6.73,0.034,0.797,0.254,0.116,0.644,12.05,2.843,1.178,1.252,0.232,0.469,0.062,0.06,0.048,730.0,-8888,60.0,49.0,-8888,-8888,6,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,9,-8888,-8888,-8888,-8888,1.0
67,1469827440.0,1469827485.0,1469827462.5,517.12652173913,247.061304347826,202.614347826087,17.0517391304348,-0.298478260869565,-0.534760869565217,77.800522,216.313384,462.0,-8888.0,505.0,227.0,71.0,16.01,91.5,239.0,22.0,25.9,3.364,0.422,3.462,2.79,82.5,17.63,46.52,1.597,501.0,6.35,0.057,0.832,0.274,0.119,0.827,12.87,2.845,1.072,1.238,0.219,0.546,0.08,0.034,0.052,752.0,-8888,63.0,55.0,-8888,-8888,4,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,12,-8888,-8888,-8888,-8888,1.0
68,1469827560.0,1469827606.0,1469827583.0,489.602765957447,245.361914893617,204.452553191489,19.4959574468085,0.074468085106383,-0.55263829787234,77.594314,216.111134,498.0,-8888.0,513.0,228.0,70.9,16.18,93.1,248.0,22.9,26.4,3.311,0.417,3.522,2.77,82.0,17.05,46.16,1.538,500.0,7.06,0.052,0.754,0.242,0.104,0.465,12.12,2.712,1.16,1.319,0.223,0.751,0.135,0.114,0.065,818.0,13,77.0,94.0,-8888,8,16,3,5,-8888,-8888,-8888.0,-8888.0,-8888.0,20,3,-8888,-8888,-8888,1.0
69,1469827620.0,1469827671.0,1469827645.5,450.358269230769,241.719423076923,209.146346153846,21.5065384615385,1.16076923076923,-0.473711538461538,77.4795883333333,216.00307,485.0,-8888.0,503.0,229.0,71.7,15.93,91.5,238.0,22.2,26.1,3.375,0.432,3.574,2.84,83.3,17.22,48.75,1.533,484.0,7.23,0.043,0.81,0.239,0.106,0.538,12.29,2.838,1.267,1.425,0.214,0.542,0.064,0.05,0.041,939.0,28,106.0,132.0,-8888,11,23,4,10,-8888,-8888,-8888.0,-8888.0,-8888.0,33,-8888,-8888,-8888,-8888,1.0
70,1469827800.0,1469827859.0,1469827829.5,354.408833333333,234.0255,214.193666666667,23.8485,3.77633333333333,-0.39565,77.158135,215.708365,486.0,0.11,515.0,230.0,71.6,16.16,91.4,249.0,23.1,27.2,3.334,0.418,3.552,2.8,83.3,18.17,41.92,1.43,501.0,7.11,0.032,0.747,0.251,0.1,0.552,12.67,3.706,1.605,2.834,0.193,0.322,,,0.065,1001.0,28,127.0,185.0,-8888,14,36,8,11,-8888,-8888,-8888.0,-8888.0,-8888.0,29,-8888,-8888,-8888,-8888,1.0
71,1469827920.0,1469827968.0,1469827944.0,313.200612244898,230.447346938776,218.034693877551,31.069387755102,3.13918367346939,-0.283591836734694,76.9507,215.526194,506.0,-8888.0,487.0,,,15.24,81.4,224.0,,,3.053,0.373,3.083,,,4.45,19.64,,492.0,6.39,0.01,,,,,,0.731,0.098,0.134,0.016,0.035,,,,229.0,-8888,21.0,5.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,1.0
72,1469827980.0,1469828037.0,1469828008.5,294.580862068966,229.070517241379,221.910344827586,32.3775862068966,3.34879310344828,-0.457706896551724,76.8317533333333,215.423645,502.0,-8888.0,497.0,210.0,67.3,15.69,85.7,238.0,20.1,,3.14,,3.16,,,4.41,20.75,0.166,492.0,6.89,0.017,,,,,0.85,1.021,0.207,0.147,0.128,0.097,,,0.013,384.0,-8888,35.0,30.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,3,1.0
73,1469828040.0,1469828105.0,1469828072.5,281.510757575758,228.847424242424,226.59303030303,29.2045454545455,2.67151515151515,-0.342863636363636,76.7098585714286,215.32068,496.0,-8888.0,507.0,220.0,70.3,16.05,87.8,236.0,21.9,24.6,3.304,0.415,3.321,2.82,81.2,11.43,32.38,0.3,494.0,7.33,0.085,0.438,0.084,,,2.46,2.622,0.234,0.212,0.017,0.031,0.028,,,637.0,-8888,68.0,77.0,-8888,-8888,5,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,1.0
74,1469828160.0,1469828224.0,1469828192.0,262.701692307692,230.234307692308,234.131230769231,27.3707692307692,0.0373846153846154,-0.516276923076923,76.4757028571429,215.127675714286,503.0,-8888.0,488.0,210.0,68.4,15.33,80.4,223.0,18.3,23.0,3.226,0.395,3.16,,79.0,7.32,24.4,0.192,485.0,6.15,0.015,,,,,0.9,1.466,,,,,,,,366.0,-8888,36.0,28.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,1.0
75,1469828880.0,1469828955.0,1469828917.5,262.966973684211,224.841842105263,242.849868421053,40.4507894736842,2.50486842105263,-0.834118421052632,75.058475,214.09058375,515.0,-8888.0,503.0,218.0,71.1,15.64,86.7,234.0,21.8,24.8,3.255,0.434,3.27,3.0,80.4,9.24,34.19,0.198,494.0,7.3,0.011,0.426,0.049,,,2.13,2.285,0.173,0.135,0.019,0.055,,,,579.0,-8888,74.0,70.0,-8888,-8888,4,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,1.0
76,1469829600.0,1469829666.0,1469829633.0,262.651194029851,223.599253731343,233.001492537313,38.4402985074627,8.38462686567164,-0.385880597014925,73.6768871428571,213.250384285714,527.0,-8888.0,492.0,217.0,71.0,15.28,83.3,231.0,21.2,23.0,3.15,0.385,3.443,2.8,81.0,9.92,26.15,0.266,491.0,7.14,0.02,,0.058,,,1.65,1.964,0.176,0.17,0.045,0.023,,,,394.0,-8888,38.0,26.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,1.0
77,1469830200.0,1469830275.0,1469830237.5,262.833026315789,223.384210526316,234.185,39.9603947368421,8.09605263157895,-0.485078947368421,72.51756875,212.63813875,496.0,-8888.0,500.0,225.0,72.8,15.73,91.6,236.0,21.7,26.1,3.304,0.436,3.438,3.0,83.2,15.83,32.95,1.932,486.0,7.13,0.043,0.42,0.299,0.119,,13.92,4.425,3.7,6.168,0.249,0.213,,,0.092,1259.0,6,158.0,202.0,-8888,11,22,-8888,3,-8888,-8888,-8888.0,-8888.0,-8888.0,21,-8888,-8888,-8888,-8888,1.0
78,1469830470.0,1469830527.0,1469830498.5,279.523793103448,226.827413793103,232.565,38.8758620689655,8.45827586206897,-0.547362068965517,72.0172616666667,212.393798333333,491.0,-8888.0,511.0,229.0,72.8,16.15,90.8,241.0,22.2,26.6,3.403,0.418,3.498,2.83,84.0,18.57,33.36,1.272,500.0,7.31,0.008,0.421,0.311,0.136,,19.98,4.131,3.766,5.438,0.157,0.262,,,0.091,1340.0,10,218.0,223.0,-8888,12,28,-8888,5,-8888,-8888,-8888.0,-8888.0,-8888.0,27,-8888,-8888,-8888,-8888,1.0
79,1469830560.0,1469830610.0,1469830585.0,315.254117647059,232.947843137255,218.950784313726,37.426862745098,10.3011764705882,-0.0402745098039216,71.85173,212.314881666667,505.0,-8888.0,510.0,226.0,72.2,15.86,94.2,241.0,22.5,23.9,3.28,0.41,3.505,2.87,82.7,15.54,31.37,1.633,510.0,7.1,0.018,0.692,0.268,0.142,,10.61,3.299,3.104,10.311,0.351,0.427,,,0.163,1464.0,21,230.0,244.0,-8888,12,28,3,6,-8888,-8888,-8888.0,-8888.0,-8888.0,45,-8888,-8888,-8888,-8888,1.0
80,1469830650.0,1469830695.0,1469830672.5,352.114565217391,238.930217391304,212.995434782609,36.6986956521739,11.1123913043478,0.0991521739130435,71.7054,212.246918,501.0,-8888.0,519.0,233.0,72.7,16.21,95.5,249.0,22.9,27.8,3.407,0.427,3.523,2.81,82.5,16.75,36.01,1.735,504.0,7.27,0.036,0.798,0.298,0.165,0.528,12.7,3.995,3.253,10.304,0.62,0.949,,,0.143,1878.0,106,369.0,353.0,-8888,21,48,9,13,-8888,-8888,-8888.0,-8888.0,-8888.0,118,-8888,-8888,-8888,-8888,1.0
81,1469830710.0,1469830750.0,1469830730.0,376.299268292683,242.016097560976,213.303658536585,36.4985365853659,10.2182926829268,-0.179365853658537,71.601644,212.200618,503.0,-8888.0,512.0,228.0,72.2,16.02,92.5,244.0,22.1,27.4,3.375,0.403,3.528,2.93,82.2,16.81,30.49,1.87,505.0,7.59,0.064,0.829,0.306,0.178,0.688,14.15,3.867,2.973,13.018,1.498,5.853,0.218,0.095,0.206,1460.0,17,246.0,235.0,-8888,12,29,4,6,-8888,-8888,-8888.0,-8888.0,-8888.0,77,-8888,-8888,-8888,-8888,1.0
82,1469830770.0,1469830807.0,1469830788.5,403.041315789474,246.038684210526,205.255526315789,36.0407894736842,11.4578947368421,-0.0127894736842105,71.5089375,212.1585625,488.0,-8888.0,506.0,226.0,71.6,15.87,93.6,241.0,22.2,27.0,3.281,0.412,3.465,2.85,82.9,16.23,33.56,1.667,502.0,7.21,0.062,0.799,0.277,0.139,0.635,12.35,3.635,2.655,6.671,0.841,5.821,0.152,0.063,0.12,1399.0,10,226.0,207.0,-8888,12,24,3,6,-8888,-8888,-8888.0,-8888.0,-8888.0,66,-8888,-8888,-8888,-8888,1.0
83,1469830830.0,1469830865.0,1469830847.5,433.885277777778,250.415277777778,197.179166666667,34.6294444444444,12.0241666666667,-0.172138888888889,71.412685,212.113845,482.0,-8888.0,504.0,226.0,71.1,15.75,92.1,243.0,22.3,27.4,3.285,0.414,3.462,2.8,83.1,17.92,43.57,1.562,490.0,7.66,0.228,0.741,0.256,0.118,0.581,15.46,3.63,1.765,4.217,0.57,9.248,1.274,1.391,2.028,941.0,16,142.0,125.0,-8888,7,16,4,6,-8888,-8888,-8888.0,-8888.0,-8888.0,39,-8888,-8888,-8888,-8888,1.0
84,1469830890.0,1469830945.0,1469830917.5,475.776607142857,254.289107142857,186.540178571429,31.7935714285714,7.97089285714286,-0.115589285714286,71.3047683333333,212.066093333333,465.0,-8888.0,520.0,228.0,71.8,16.0,94.2,247.0,22.4,27.3,3.376,0.413,3.538,2.89,83.3,19.16,42.81,1.719,498.0,6.89,0.335,0.929,0.269,0.144,0.989,16.32,3.846,1.782,4.26,0.445,3.045,1.682,1.04,0.706,920.0,39,144.0,125.0,-8888,12,15,-8888,5,-8888,-8888,-8888.0,-8888.0,-8888.0,46,4,-8888,-8888,-8888,1.0
85,1469830950.0,1469831017.0,1469830983.5,518.304264705882,258.682352941176,181.711764705882,27.1377941176471,7.54882352941176,-0.0886176470588235,71.2068785714286,212.023805714286,442.0,-8888.0,505.0,225.0,70.9,15.86,92.3,243.0,22.4,26.4,3.291,0.418,3.452,2.8,82.5,18.52,37.02,1.54,473.0,6.96,0.325,0.84,0.269,0.16,0.98,12.85,3.992,2.023,3.916,0.595,2.878,1.285,0.684,0.475,1369.0,39,251.0,205.0,-8888,10,26,4,10,-8888,-8888,-8888.0,-8888.0,-8888.0,89,5,-8888,-8888,-8888,1.0
86,1469831040.0,1469831100.0,1469831070.0,577.170327868852,263.755245901639,175.791639344262,23.037868852459,6.61196721311475,0.146475409836066,71.0742557142857,211.966595714286,470.0,-8888.0,514.0,227.0,71.8,15.89,90.7,241.0,22.3,26.9,3.414,0.414,3.523,2.85,82.9,18.33,35.49,1.548,494.0,7.5,0.325,0.854,0.275,0.172,0.896,12.78,4.253,3.102,5.693,0.957,4.472,1.775,1.381,0.592,2104.0,32,460.0,336.0,4,14,42,5,11,-8888,-8888,-8888.0,-8888.0,-8888.0,178,7,-8888,-8888,-8888,1.0
87,1469831110.0,1469831168.0,1469831139.0,621.760508474576,266.811694915254,169.46406779661,21.8508474576271,5.82677966101695,-0.0028305084745762,70.9807966666667,211.92667,460.0,0.15,504.0,224.0,70.5,15.61,92.9,243.0,21.8,26.8,3.226,0.414,3.471,2.76,81.8,18.11,34.7,1.501,497.0,7.56,0.33,0.807,0.272,0.159,0.805,12.28,4.055,2.911,5.294,0.892,3.94,1.507,1.295,0.515,2002.0,35,437.0,314.0,5,14,42,5,11,-8888,-8888,-8888.0,-8888.0,-8888.0,166,8,-8888,-8888,-8888,1.0
88,1469831190.0,1469831245.0,1469831217.5,670.439285714286,270.049107142857,161.58625,20.2258928571429,5.63410714285714,0.0211428571428571,70.8704633333333,211.879308333333,450.0,0.12,504.0,225.0,70.8,15.97,91.8,241.0,22.2,26.4,3.278,0.41,3.416,2.73,81.7,17.91,35.43,1.589,482.0,6.96,0.317,0.785,0.249,0.108,0.799,11.98,3.881,2.875,5.071,0.932,3.664,1.078,1.062,0.468,1839.0,38,386.0,287.0,6,14,40,4,11,-8888,-8888,-8888.0,-8888.0,-8888.0,141,7,-8888,-8888,-8888,1.0
89,1469831260.0,1469831312.0,1469831286.0,704.859245283019,271.381886792453,150.745471698113,18.6388679245283,5.34301886792453,0.128301886792453,70.7793416666667,211.84147,444.0,0.21,512.0,227.0,71.4,15.88,92.7,242.0,22.4,26.7,3.347,0.413,3.498,2.83,82.3,17.8,38.74,1.507,468.0,6.85,0.311,0.87,0.258,0.134,0.705,11.99,3.463,2.18,3.564,0.656,2.431,0.947,0.863,0.37,1320.0,34,240.0,182.0,5,10,25,-8888,6,-8888,-8888,-8888.0,-8888.0,-8888.0,82,5,-8888,-8888,-8888,1.0
90,1469831320.0,1469831361.0,1469831340.5,732.347380952381,271.396666666667,144.08,22.317380952381,3.42714285714286,0.159095238095238,70.711812,211.814112,476.0,0.52,514.0,229.0,71.9,15.99,94.1,252.0,23.5,27.2,3.366,0.404,3.584,2.79,82.0,18.18,37.98,1.58,481.0,6.89,0.227,0.878,0.274,0.16,0.944,12.6,3.494,1.914,2.784,0.541,2.046,0.859,0.83,0.245,1135.0,20,180.0,142.0,-8888,13,20,-8888,5,-8888,-8888,-8888.0,-8888.0,-8888.0,64,5,-8888,-8888,3,1.0
